date,open,high,low,close,volume
2015-03-23 11:15:00+05:30,8575.55,8578.55,8566.85,8572.2,0
2015-03-23 11:30:00+05:30,8572.1,8582.85,8570.85,8580.9,0
2015-03-23 11:45:00+05:30,8581.05,8592.95,8580.95,8590.6,0
2015-03-23 12:00:00+05:30,8590.4,8595.05,8585.5,8590.7,0
2015-03-23 12:15:00+05:30,8590.65,8595.15,8585.9,8588.15,0
2015-03-23 12:30:00+05:30,8588.4,8591.2,8578.05,8579.85,0
2015-03-23 12:45:00+05:30,8579.8,8584,8573,8577,0
2015-03-23 13:00:00+05:30,8576.95,8584.3,8575,8578.1,0
2015-03-23 13:15:00+05:30,8578.25,8589.8,8572.8,8584.5,0
2015-03-23 13:30:00+05:30,8584.2,8585.05,8556.6,8558,0
2015-03-23 13:45:00+05:30,8557.4,8563.2,8548,8562.25,0
2015-03-23 14:00:00+05:30,8565.05,8575,8546.95,8550.7,0
2015-03-23 14:15:00+05:30,8550.45,8563.95,8546.9,8561.45,0
2015-03-23 14:30:00+05:30,8561.4,8567.75,8550.9,8552.65,0
2015-03-23 14:45:00+05:30,8552.1,8555.25,8540.75,8550.85,0
2015-03-23 15:00:00+05:30,8551,8561.2,8546.95,8554.8,0
2015-03-23 15:15:00+05:30,8554.1,8555.95,8541.2,8550.95,0
2015-03-24 09:15:00+05:30,8537.05,8569.5,8537.05,8560.9,0
2015-03-24 09:30:00+05:30,8560.65,8569.7,8553.95,8565.5,0
2015-03-24 09:45:00+05:30,8566.15,8580.45,8565.65,8574.15,0
2015-03-24 10:00:00+05:30,8574.9,8582.25,8574,8578.45,0
2015-03-24 10:15:00+05:30,8578.35,8583.4,8570.75,8571.35,0
2015-03-24 10:30:00+05:30,8569.9,8573.5,8565.55,8570.25,0
2015-03-24 10:45:00+05:30,8570,8588.6,8570,8582.35,0
2015-03-24 11:00:00+05:30,8582.1,8586.6,8579.55,8582.15,0
2015-03-24 11:15:00+05:30,8582.15,8593.75,8582.15,8592,0
2015-03-24 11:30:00+05:30,8592.35,8602.95,8589.95,8592.15,0
2015-03-24 11:45:00+05:30,8592.95,8597.45,8585.5,8585.5,0
2015-03-24 12:00:00+05:30,8587.1,8588.4,8574.2,8585.8,0
2015-03-24 12:15:00+05:30,8586.6,8588,8578.4,8586.35,0
2015-03-24 12:30:00+05:30,8586.45,8591.25,8579.6,8581.95,0
2015-03-24 12:45:00+05:30,8581.8,8583.3,8577,8582.6,0
2015-03-24 13:00:00+05:30,8582.5,8588.65,8578.9,8579.7,0
2015-03-24 13:15:00+05:30,8579.55,8579.55,8558,8562.5,0
2015-03-24 13:30:00+05:30,8562.4,8562.4,8547.2,8558.4,0
2015-03-24 13:45:00+05:30,8558.5,8592.5,8554.2,8588.3,0
2015-03-24 14:00:00+05:30,8588.65,8621.6,8586.25,8621.6,0
2015-03-24 14:15:00+05:30,8621.95,8626.65,8602.85,8611.5,0
2015-03-24 14:30:00+05:30,8611.7,8622.8,8574.15,8578.85,0
2015-03-24 14:45:00+05:30,8572.75,8575.95,8549.2,8549.3,0
2015-03-24 15:00:00+05:30,8549,8555.9,8536.95,8541.8,0
2015-03-24 15:15:00+05:30,8541.7,8552.6,8538.3,8549.9,0
2015-03-25 09:15:00+05:30,8568.9,8573.45,8549.6,8557.95,0
2015-03-25 09:30:00+05:30,8557.8,8562.35,8547,8548.75,0
2015-03-25 09:45:00+05:30,8549.65,8558.8,8545.25,8553.55,0
2015-03-25 10:00:00+05:30,8553.7,8558.25,8543.35,8546.45,0
2015-03-25 10:15:00+05:30,8547.4,8553.7,8539.35,8549.2,0
2015-03-25 10:30:00+05:30,8549.2,8560.35,8549.2,8558.75,0
2015-03-25 10:45:00+05:30,8559.95,8561.1,8551.25,8551.45,0
2015-03-25 11:00:00+05:30,8551.35,8555.65,8549.75,8554.5,0
2015-03-25 11:15:00+05:30,8555.65,8557.1,8547.8,8550.65,0
2015-03-25 11:30:00+05:30,8550.55,8551.55,8542,8542,0
2015-03-25 11:45:00+05:30,8541.95,8552.95,8537.45,8552.55,0
2015-03-25 12:00:00+05:30,8552.75,8553.65,8540.95,8545.75,0
2015-03-25 12:15:00+05:30,8546.25,8546.45,8530.8,8539.5,0
2015-03-25 12:30:00+05:30,8539.85,8544.3,8532.1,8536.65,0
2015-03-25 12:45:00+05:30,8536.4,8543.05,8532.4,8542.15,0
2015-03-25 13:00:00+05:30,8542.2,8543.9,8533.8,8536.5,0
2015-03-25 13:15:00+05:30,8536.1,8537,8521.6,8522.9,0
2015-03-25 13:30:00+05:30,8522.9,8535.5,8518.25,8531.9,0
2015-03-25 13:45:00+05:30,8532.25,8537.5,8528.55,8533.8,0
2015-03-25 14:00:00+05:30,8534.1,8542.6,8532.85,8537.5,0
2015-03-25 14:15:00+05:30,8537.7,8548.95,8535.9,8543.45,0
2015-03-25 14:30:00+05:30,8543.4,8543.4,8529.15,8529.65,0
2015-03-25 14:45:00+05:30,8529.75,8535.75,8517.9,8532.55,0
2015-03-25 15:00:00+05:30,8532.65,8540.45,8525.4,8531.95,0
2015-03-25 15:15:00+05:30,8531.65,8533.6,8517,8517,0
2015-03-26 09:15:00+05:30,8474.95,8498.9,8469.55,8481.75,0
2015-03-26 09:30:00+05:30,8481.9,8483.75,8470.35,8472.7,0
2015-03-26 09:45:00+05:30,8472.1,8475.5,8463.45,8471.8,0
2015-03-26 10:00:00+05:30,8471.15,8476.45,8465.5,8473.9,0
2015-03-26 10:15:00+05:30,8473.15,8473.25,8467.2,8471.25,0
2015-03-26 10:30:00+05:30,8470.8,8473.1,8468.15,8470.25,0
2015-03-26 10:45:00+05:30,8470.55,8472.05,8460.3,8471.45,0
2015-03-26 11:00:00+05:30,8471,8475.85,8466.9,8467.65,0
2015-03-26 11:15:00+05:30,8467.8,8472.1,8464.6,8465.75,0
2015-03-26 11:30:00+05:30,8465.75,8467.85,8460.1,8461.35,0
2015-03-26 11:45:00+05:30,8461.85,8461.85,8438.6,8438.6,0
2015-03-26 12:00:00+05:30,8438.4,8454,8438.4,8452.05,0
2015-03-26 12:15:00+05:30,8451,8453.9,8443.25,8445.3,0
2015-03-26 12:30:00+05:30,8445.45,8451.65,8441.2,8445.85,0
2015-03-26 12:45:00+05:30,8445.8,8446.1,8434.95,8442.55,0
2015-03-26 13:00:00+05:30,8442.85,8448.05,8437.15,8447.9,0
2015-03-26 13:15:00+05:30,8447.75,8450,8442.4,8444.05,0
2015-03-26 13:30:00+05:30,8444.15,8444.25,8421.7,8426.85,0
2015-03-26 13:45:00+05:30,8427.15,8427.75,8416.75,8417.45,0
2015-03-26 14:00:00+05:30,8419.05,8419.35,8401.05,8414.85,0
2015-03-26 14:15:00+05:30,8414.45,8415.25,8401.6,8401.65,0
2015-03-26 14:30:00+05:30,8401.45,8404.75,8388.95,8402.7,0
2015-03-26 14:45:00+05:30,8401.4,8411.5,8383.9,8386.7,0
2015-03-26 15:00:00+05:30,8386.55,8386.55,8326.35,8339.45,0
2015-03-26 15:15:00+05:30,8339.25,8385,8327.45,8382.3,0
2015-03-27 09:15:00+05:30,8396,8411.4,8359.35,8380.05,0
2015-03-27 09:30:00+05:30,8379.65,8390,8346,8352.25,0
2015-03-27 09:45:00+05:30,8352.25,8365.35,8348.95,8363.95,0
2015-03-27 10:00:00+05:30,8364.1,8364.3,8351.25,8361.8,0
2015-03-27 10:15:00+05:30,8361.8,8369.2,8353.7,8355.3,0
2015-03-27 10:30:00+05:30,8355,8356.15,8336.15,8352.15,0
2015-03-27 10:45:00+05:30,8351.65,8361.5,8344.15,8359.7,0
2015-03-27 11:00:00+05:30,8361.7,8373.6,8357.3,8358.8,0
2015-03-27 11:15:00+05:30,8360.4,8363.75,8347.75,8351.3,0
2015-03-27 11:30:00+05:30,8350.75,8351.15,8335.8,8336.55,0
2015-03-27 11:45:00+05:30,8337.3,8345.45,8334.65,8341.4,0
2015-03-27 12:00:00+05:30,8341.1,8342.25,8318.25,8325.05,0
2015-03-27 12:15:00+05:30,8324.95,8326.85,8301.5,8302.9,0
2015-03-27 12:30:00+05:30,8303.05,8308,8280.7,8280.7,0
2015-03-27 12:45:00+05:30,8280.75,8298.15,8269.55,8290.65,0
2015-03-27 13:00:00+05:30,8291.5,8306.65,8290.95,8300.4,0
2015-03-27 13:15:00+05:30,8295.45,8327.65,8289.3,8314.3,0
2015-03-27 13:30:00+05:30,8314.75,8352,8314.75,8338.25,0
2015-03-27 13:45:00+05:30,8338.1,8351.1,8325.85,8325.9,0
2015-03-27 14:00:00+05:30,8325.3,8339.8,8318.15,8333.3,0
2015-03-27 14:15:00+05:30,8333.3,8343.1,8324,8338.35,0
2015-03-27 14:30:00+05:30,8333.5,8336.05,8317.2,8332.05,0
2015-03-27 14:45:00+05:30,8332.35,8366.35,8328.45,8354.4,0
2015-03-27 15:00:00+05:30,8354.3,8355.35,8332.8,8346.1,0
2015-03-27 15:15:00+05:30,8346.9,8349.15,8337.45,8348.05,0
2015-03-30 09:15:00+05:30,8391.7,8403.25,8381.2,8387.3,0
2015-03-30 09:30:00+05:30,8387.3,8409.55,8385.55,8408.65,0
2015-03-30 09:45:00+05:30,8409.6,8412.2,8396.5,8408.75,0
2015-03-30 10:00:00+05:30,8408.25,8412.9,8397.75,8399.75,0
2015-03-30 10:15:00+05:30,8398.95,8408.7,8397.8,8405.75,0
2015-03-30 10:30:00+05:30,8406.15,8428.65,8403.15,8427.2,0
2015-03-30 10:45:00+05:30,8427.3,8432.6,8415.55,8422.45,0
2015-03-30 11:00:00+05:30,8422.8,8424.05,8410.65,8417.75,0
2015-03-30 11:15:00+05:30,8417,8420.75,8413.95,8414.55,0
2015-03-30 11:30:00+05:30,8414.35,8414.35,8400.55,8406.75,0
2015-03-30 11:45:00+05:30,8406.75,8410.05,8398.95,8408.15,0
2015-03-30 12:00:00+05:30,8407.35,8411.85,8400.95,8403.3,0
2015-03-30 12:15:00+05:30,8403.25,8413.65,8399.05,8406.55,0
2015-03-30 12:30:00+05:30,8406.5,8417.65,8404.2,8411.6,0
2015-03-30 12:45:00+05:30,8410.95,8431.25,8410.95,8422.5,0
2015-03-30 13:00:00+05:30,8422.15,8434.15,8418.75,8428,0
2015-03-30 13:15:00+05:30,8427.6,8447.4,8427.6,8442.8,0
2015-03-30 13:30:00+05:30,8442.5,8448.15,8437.45,8448.15,0
2015-03-30 13:45:00+05:30,8448.05,8466,8448.05,8465.5,0
2015-03-30 14:00:00+05:30,8466.3,8468.6,8452,8462.6,0
2015-03-30 14:15:00+05:30,8463,8471.7,8456.1,8462.85,0
2015-03-30 14:30:00+05:30,8463.1,8473.6,8455.5,8470.9,0
2015-03-30 14:45:00+05:30,8470.5,8483.25,8466.8,8480.15,0
2015-03-30 15:00:00+05:30,8481.55,8495.75,8480.6,8492.5,0
2015-03-30 15:15:00+05:30,8492.15,8504.25,8485.35,8501.35,0
2015-03-31 09:15:00+05:30,8527.6,8527.6,8500.05,8513.1,0
2015-03-31 09:30:00+05:30,8514.3,8530,8511,8527.3,0
2015-03-31 09:45:00+05:30,8527.95,8528.85,8509.4,8510.7,0
2015-03-31 10:00:00+05:30,8510.75,8520.65,8510.75,8513.5,0
2015-03-31 10:15:00+05:30,8513.25,8514.75,8507.25,8512.75,0
2015-03-31 10:30:00+05:30,8512.3,8522.4,8512.3,8522.25,0
2015-03-31 10:45:00+05:30,8524.75,8529.35,8520.9,8521.8,0
2015-03-31 11:00:00+05:30,8521.7,8524.75,8510.1,8519.8,0
2015-03-31 11:15:00+05:30,8520.8,8522.35,8512.2,8522.05,0
2015-03-31 11:30:00+05:30,8522.05,8523.25,8512.75,8521.1,0
2015-03-31 11:45:00+05:30,8521.1,8527.3,8519.8,8523.65,0
2015-03-31 12:00:00+05:30,8525.75,8530.65,8521.75,8527.6,0
2015-03-31 12:15:00+05:30,8528.05,8535.05,8522.95,8523.1,0
2015-03-31 12:30:00+05:30,8523.45,8526.15,8513.55,8525.7,0
2015-03-31 12:45:00+05:30,8525.7,8528.45,8522.85,8525.1,0
2015-03-31 13:00:00+05:30,8525.35,8529.9,8520.65,8528.45,0
2015-03-31 13:15:00+05:30,8528.75,8541.2,8528.7,8541.2,0
2015-03-31 13:30:00+05:30,8541.25,8545.3,8534.15,8538.8,0
2015-03-31 13:45:00+05:30,8539,8549.05,8539,8542.65,0
2015-03-31 14:00:00+05:30,8541.6,8549.95,8535.45,8535.55,0
2015-03-31 14:15:00+05:30,8535.25,8535.4,8474.9,8477.05,0
2015-03-31 14:30:00+05:30,8466.05,8483.85,8455.05,8478.2,0
2015-03-31 14:45:00+05:30,8478.85,8489.2,8473.1,8473.7,0
2015-03-31 15:00:00+05:30,8474.15,8501.4,8474.1,8494.75,0
2015-03-31 15:15:00+05:30,8494.65,8498.35,8480.9,8480.9,0
2015-04-01 09:15:00+05:30,8483.7,8490.8,8466.7,8489,0
2015-04-01 09:30:00+05:30,8489.1,8490.8,8471.8,8472.55,0
2015-04-01 09:45:00+05:30,8471.9,8486.05,8465,8482,0
2015-04-01 10:00:00+05:30,8482.4,8489.8,8481.75,8484.95,0
2015-04-01 10:15:00+05:30,8485.3,8497.55,8482.05,8486.95,0
2015-04-01 10:30:00+05:30,8487.1,8488.55,8477.5,8485.55,0
2015-04-01 10:45:00+05:30,8484.9,8491.25,8482,8486.75,0
2015-04-01 11:00:00+05:30,8487.05,8493.15,8486.5,8489.3,0
2015-04-01 11:15:00+05:30,8489.3,8489.85,8483.5,8483.95,0
2015-04-01 11:30:00+05:30,8484.2,8484.2,8474.65,8482.1,0
2015-04-01 11:45:00+05:30,8482.4,8497.9,8482.15,8494.75,0
2015-04-01 12:00:00+05:30,8494.7,8499.4,8480.2,8483,0
2015-04-01 12:15:00+05:30,8482.8,8487.5,8481.7,8484.1,0
2015-04-01 12:30:00+05:30,8485.35,8491.5,8483.35,8490.6,0
2015-04-01 12:45:00+05:30,8490.45,8518.1,8490.45,8517.2,0
2015-04-01 13:00:00+05:30,8517.3,8517.8,8505.7,8512.6,0
2015-04-01 13:15:00+05:30,8512.9,8529.35,8511.4,8526.1,0
2015-04-01 13:30:00+05:30,8530.95,8533.15,8518.05,8526.75,0
2015-04-01 13:45:00+05:30,8528.25,8542.25,8520.2,8539.8,0
2015-04-01 14:00:00+05:30,8539.95,8541.05,8520.7,8540.6,0
2015-04-01 14:15:00+05:30,8540.6,8542.6,8522.1,8529.9,0
2015-04-01 14:30:00+05:30,8529.85,8547.05,8529.55,8546.05,0
2015-04-01 14:45:00+05:30,8545.7,8572.05,8542.85,8572.05,0
2015-04-01 15:00:00+05:30,8571.4,8584.9,8568.5,8580.25,0
2015-04-01 15:15:00+05:30,8581.9,8600.6,8579.25,8590.3,0
2015-04-06 09:15:00+05:30,8615.8,8615.8,8575.95,8582.6,0
2015-04-06 09:30:00+05:30,8582.35,8591.05,8577.25,8587.9,0
2015-04-06 09:45:00+05:30,8587.5,8592.55,8575.9,8581.15,0
2015-04-06 10:00:00+05:30,8581,8591.55,8577.7,8588.6,0
2015-04-06 10:15:00+05:30,8588.8,8601.8,8588.3,8591.05,0
2015-04-06 10:30:00+05:30,8590.95,8594.45,8582.2,8593.75,0
2015-04-06 10:45:00+05:30,8593.9,8598.35,8584,8587.6,0
2015-04-06 11:00:00+05:30,8587.5,8594.65,8586.7,8587.75,0
2015-04-06 11:15:00+05:30,8587.9,8592.25,8582.65,8583.7,0
2015-04-06 11:30:00+05:30,8583.35,8589.3,8573.85,8586.1,0
2015-04-06 11:45:00+05:30,8586.1,8593.15,8583.85,8584.1,0
2015-04-06 12:00:00+05:30,8583.95,8587.95,8576.8,8577.55,0
2015-04-06 12:15:00+05:30,8577.55,8589.35,8577.55,8587.7,0
2015-04-06 12:30:00+05:30,8587.6,8591.8,8581.1,8589.9,0
2015-04-06 12:45:00+05:30,8590.3,8593.35,8588.95,8592.2,0
2015-04-06 13:00:00+05:30,8591.95,8605.85,8590.8,8604.8,0
2015-04-06 13:15:00+05:30,8605.05,8611.5,8600,8604,0
2015-04-06 13:30:00+05:30,8603.8,8621.6,8601.2,8615.5,0
2015-04-06 13:45:00+05:30,8615.65,8632.7,8615.5,8625.35,0
2015-04-06 14:00:00+05:30,8625.1,8630.4,8615.55,8628.7,0
2015-04-06 14:15:00+05:30,8628.65,8638,8617.4,8637,0
2015-04-06 14:30:00+05:30,8636.85,8646.35,8632.4,8644.45,0
2015-04-06 14:45:00+05:30,8645.2,8655.5,8644.2,8646.75,0
2015-04-06 15:00:00+05:30,8647.45,8667.5,8647.45,8657.9,0
2015-04-06 15:15:00+05:30,8657.9,8667.35,8651.6,8652,0
2015-04-07 09:15:00+05:30,8684.45,8692.5,8672.7,8683.15,0
2015-04-07 09:30:00+05:30,8683.1,8687.85,8657.5,8657.65,0
2015-04-07 09:45:00+05:30,8657.7,8672.7,8655.35,8671.65,0
2015-04-07 10:00:00+05:30,8671.75,8673.65,8664.35,8670.3,0
2015-04-07 10:15:00+05:30,8670.15,8671.75,8651.45,8652.35,0
2015-04-07 10:30:00+05:30,8652.3,8659.95,8651.1,8654.7,0
2015-04-07 10:45:00+05:30,8654.7,8666.6,8639.65,8655.35,0
2015-04-07 11:00:00+05:30,8655.8,8658.85,8613.65,8616.8,0
2015-04-07 11:15:00+05:30,8616.55,8641.7,8614.65,8635.6,0
2015-04-07 11:30:00+05:30,8634.8,8649.3,8634.6,8645.15,0
2015-04-07 11:45:00+05:30,8645.1,8679.65,8641.6,8662.9,0
2015-04-07 12:00:00+05:30,8663.05,8664.75,8605.95,8614.05,0
2015-04-07 12:15:00+05:30,8614.6,8622.7,8598.15,8600.6,0
2015-04-07 12:30:00+05:30,8601.1,8615,8597.7,8599.9,0
2015-04-07 12:45:00+05:30,8599.7,8611.6,8586.9,8610.1,0
2015-04-07 13:00:00+05:30,8610.45,8617.95,8601.55,8607.95,0
2015-04-07 13:15:00+05:30,8607.95,8615.1,8594.85,8605.2,0
2015-04-07 13:30:00+05:30,8605.2,8611.45,8601.85,8604.85,0
2015-04-07 13:45:00+05:30,8604.65,8608.55,8603.3,8605.3,0
2015-04-07 14:00:00+05:30,8605.1,8615.85,8593.2,8615.85,0
2015-04-07 14:15:00+05:30,8616.25,8630.4,8605.6,8614.25,0
2015-04-07 14:30:00+05:30,8614.45,8632.5,8611.45,8631.45,0
2015-04-07 14:45:00+05:30,8631.05,8636.25,8609.75,8612.65,0
2015-04-07 15:00:00+05:30,8612.55,8667.1,8612.55,8666.95,0
2015-04-07 15:15:00+05:30,8666.95,8683.25,8657.2,8676.9,0
2015-04-08 09:15:00+05:30,8698.95,8711.95,8693.45,8710.95,0
2015-04-08 09:30:00+05:30,8711.05,8716.25,8701.25,8710.1,0
2015-04-08 09:45:00+05:30,8710.5,8714.2,8693.25,8702.35,0
2015-04-08 10:00:00+05:30,8702.45,8712.1,8694.7,8694.7,0
2015-04-08 10:15:00+05:30,8695.05,8697.2,8679.85,8690.3,0
2015-04-08 10:30:00+05:30,8690.5,8699.4,8690.2,8696.7,0
2015-04-08 10:45:00+05:30,8696.75,8701.1,8691.9,8699.7,0
2015-04-08 11:00:00+05:30,8699.75,8706.3,8697.25,8704.4,0
2015-04-08 11:15:00+05:30,8704.55,8710.65,8698.4,8699.75,0
2015-04-08 11:30:00+05:30,8699.55,8705.1,8686.5,8704.65,0
2015-04-08 11:45:00+05:30,8704.55,8717.6,8704.05,8715.3,0
2015-04-08 12:00:00+05:30,8715.2,8727.75,8711.6,8725.7,0
2015-04-08 12:15:00+05:30,8725.65,8728.1,8720.05,8721.3,0
2015-04-08 12:30:00+05:30,8721.75,8730.15,8713.65,8714,0
2015-04-08 12:45:00+05:30,8713.6,8714.2,8700.5,8707.95,0
2015-04-08 13:00:00+05:30,8708.25,8719.65,8707.6,8713,0
2015-04-08 13:15:00+05:30,8712.9,8713.45,8695.85,8711.3,0
2015-04-08 13:30:00+05:30,8711.15,8720.35,8708,8715.9,0
2015-04-08 13:45:00+05:30,8716.1,8718.3,8703.8,8718,0
2015-04-08 14:00:00+05:30,8718.2,8727.6,8704.45,8710.35,0
2015-04-08 14:15:00+05:30,8710.45,8715.6,8700.5,8705.4,0
2015-04-08 14:30:00+05:30,8705.45,8719,8705.45,8716.7,0
2015-04-08 14:45:00+05:30,8716.75,8727.85,8711.1,8715.8,0
2015-04-08 15:00:00+05:30,8716.45,8717.2,8707.8,8716.7,0
2015-04-08 15:15:00+05:30,8716.55,8718.9,8712.7,8717.35,0
2015-04-09 09:15:00+05:30,8756.2,8758.9,8734.1,8741.55,0
2015-04-09 09:30:00+05:30,8741.95,8741.95,8724,8727.15,0
2015-04-09 09:45:00+05:30,8727.05,8729,8682.6,8705.6,0
2015-04-09 10:00:00+05:30,8707.95,8707.95,8694,8706.8,0
2015-04-09 10:15:00+05:30,8706.8,8725.9,8706.55,8724.9,0
2015-04-09 10:30:00+05:30,8724.5,8735,8717.95,8719.65,0
2015-04-09 10:45:00+05:30,8719.6,8729.8,8719.45,8725.45,0
2015-04-09 11:00:00+05:30,8725.6,8729.2,8717,8727.95,0
2015-04-09 11:15:00+05:30,8728,8730.65,8721.3,8724.35,0
2015-04-09 11:30:00+05:30,8724.1,8731.3,8723.5,8726.3,0
2015-04-09 11:45:00+05:30,8726.75,8728.95,8713.05,8720.6,0
2015-04-09 12:00:00+05:30,8720.1,8734.15,8719.7,8729.5,0
2015-04-09 12:15:00+05:30,8729.65,8738.25,8729.45,8735.05,0
2015-04-09 12:30:00+05:30,8736,8747.45,8734.4,8746.1,0
2015-04-09 12:45:00+05:30,8746.15,8749.05,8739.9,8743.95,0
2015-04-09 13:00:00+05:30,8744.15,8750.3,8741.9,8744.75,0
2015-04-09 13:15:00+05:30,8744.85,8757,8743.85,8756.2,0
2015-04-09 13:30:00+05:30,8755.45,8764.5,8743.85,8750.7,0
2015-04-09 13:45:00+05:30,8749.5,8751,8732.05,8732.1,0
2015-04-09 14:00:00+05:30,8731.35,8732,8700.9,8723.6,0
2015-04-09 14:15:00+05:30,8723,8724.85,8703.3,8723.2,0
2015-04-09 14:30:00+05:30,8722.8,8752.9,8722.35,8748.65,0
2015-04-09 14:45:00+05:30,8748.35,8771,8742.5,8763.8,0
2015-04-09 15:00:00+05:30,8763.6,8783.55,8763.6,8781.05,0
2015-04-09 15:15:00+05:30,8780.8,8785.3,8772.7,8774.25,0
2015-04-10 09:15:00+05:30,8774.35,8778,8758.95,8765.9,0
2015-04-10 09:30:00+05:30,8766.1,8774.75,8762.7,8774.2,0
2015-04-10 09:45:00+05:30,8774.05,8778.1,8767.6,8770.6,0
2015-04-10 10:00:00+05:30,8770.5,8781.2,8761.15,8763.65,0
2015-04-10 10:15:00+05:30,8764.1,8771.4,8761.25,8768,0
2015-04-10 10:30:00+05:30,8767.95,8771.65,8761.2,8765,0
2015-04-10 10:45:00+05:30,8764.85,8772.5,8761.35,8768.65,0
2015-04-10 11:00:00+05:30,8768.95,8772.45,8765.55,8765.65,0
2015-04-10 11:15:00+05:30,8765.75,8767,8748.85,8753.1,0
2015-04-10 11:30:00+05:30,8753,8754.65,8739.9,8748.25,0
2015-04-10 11:45:00+05:30,8748.15,8763.85,8746.15,8760.1,0
2015-04-10 12:00:00+05:30,8759.95,8766.8,8750.1,8758.8,0
2015-04-10 12:15:00+05:30,8758.7,8760,8742.6,8750.2,0
2015-04-10 12:30:00+05:30,8749.8,8755.05,8746.1,8753.05,0
2015-04-10 12:45:00+05:30,8753.15,8759.05,8749.9,8756.35,0
2015-04-10 13:00:00+05:30,8756.5,8761.15,8748.35,8748.35,0
2015-04-10 13:15:00+05:30,8748.15,8752.2,8734.35,8745.8,0
2015-04-10 13:30:00+05:30,8745.7,8762.85,8741.6,8743,0
2015-04-10 13:45:00+05:30,8742.95,8756.7,8738.5,8751.3,0
2015-04-10 14:00:00+05:30,8751.05,8777.6,8751.05,8760.5,0
2015-04-10 14:15:00+05:30,8759.45,8765.4,8752.85,8763,0
2015-04-10 14:30:00+05:30,8763.25,8769.85,8760.25,8762.25,0
2015-04-10 14:45:00+05:30,8762.75,8769.95,8754.9,8767.6,0
2015-04-10 15:00:00+05:30,8768.25,8787.1,8768.25,8782.55,0
2015-04-10 15:15:00+05:30,8781.45,8784.6,8767.05,8767.55,0
2015-04-13 09:15:00+05:30,8801.75,8801.75,8768.2,8781.55,0
2015-04-13 09:30:00+05:30,8781.45,8784.1,8771.5,8778.55,0
2015-04-13 09:45:00+05:30,8778.65,8782.8,8772.35,8778.15,0
2015-04-13 10:00:00+05:30,8777.8,8779.7,8762.5,8768.05,0
2015-04-13 10:15:00+05:30,8768.05,8775.3,8766.95,8775.15,0
2015-04-13 10:30:00+05:30,8775.3,8783.4,8774.65,8780.1,0
2015-04-13 10:45:00+05:30,8780.3,8784.35,8772.9,8779.65,0
2015-04-13 11:00:00+05:30,8779.45,8781.55,8774.05,8779.5,0
2015-04-13 11:15:00+05:30,8779.15,8783.1,8776.15,8778.5,0
2015-04-13 11:30:00+05:30,8778.7,8787.35,8778.25,8786.85,0
2015-04-13 11:45:00+05:30,8786.85,8797.2,8786.45,8796.25,0
2015-04-13 12:00:00+05:30,8795.05,8807.3,8793.35,8805.3,0
2015-04-13 12:15:00+05:30,8805.05,8825.5,8803.75,8822.9,0
2015-04-13 12:30:00+05:30,8822.75,8826.3,8817.55,8818.4,0
2015-04-13 12:45:00+05:30,8818.3,8820.1,8807.2,8811.6,0
2015-04-13 13:00:00+05:30,8810.85,8815.95,8806.35,8815.7,0
2015-04-13 13:15:00+05:30,8815.8,8819.65,8812.7,8815.7,0
2015-04-13 13:30:00+05:30,8815.85,8820.05,8808.2,8808.2,0
2015-04-13 13:45:00+05:30,8807.65,8812.85,8794.85,8794.85,0
2015-04-13 14:00:00+05:30,8795.5,8808.3,8785.7,8808.3,0
2015-04-13 14:15:00+05:30,8809.15,8815.1,8802.75,8814.15,0
2015-04-13 14:30:00+05:30,8814.45,8832.4,8814.15,8827,0
2015-04-13 14:45:00+05:30,8827.15,8831.7,8824.1,8828.45,0
2015-04-13 15:00:00+05:30,8828.45,8841.35,8828.4,8833.2,0
2015-04-13 15:15:00+05:30,8832.9,8836.1,8824.9,8825.9,0
2015-04-15 09:15:00+05:30,8844.75,8844.75,8814.15,8827.75,0
2015-04-15 09:30:00+05:30,8827.6,8835.15,8824.5,8825,0
2015-04-15 09:45:00+05:30,8825.05,8826.2,8817.2,8822.2,0
2015-04-15 10:00:00+05:30,8822.25,8822.5,8804.7,8811,0
2015-04-15 10:15:00+05:30,8811.4,8814.95,8808.65,8813.3,0
2015-04-15 10:30:00+05:30,8813.45,8816.3,8801.7,8804.6,0
2015-04-15 10:45:00+05:30,8804.95,8812.4,8803.8,8812.1,0
2015-04-15 11:00:00+05:30,8812.3,8813.3,8806.75,8811.1,0
2015-04-15 11:15:00+05:30,8810.95,8811.75,8801.95,8805.65,0
2015-04-15 11:30:00+05:30,8805.35,8808.55,8795.65,8800.15,0
2015-04-15 11:45:00+05:30,8800.45,8808.15,8795.1,8807,0
2015-04-15 12:00:00+05:30,8807.1,8816.35,8805.55,8812.4,0
2015-04-15 12:15:00+05:30,8812.75,8816.1,8807.6,8812.8,0
2015-04-15 12:30:00+05:30,8812.6,8821.45,8812.2,8815.2,0
2015-04-15 12:45:00+05:30,8815.15,8817.2,8812.25,8814.9,0
2015-04-15 13:00:00+05:30,8814.9,8817.85,8813.45,8814.8,0
2015-04-15 13:15:00+05:30,8814.45,8814.85,8805.05,8814.4,0
2015-04-15 13:30:00+05:30,8814.25,8817.2,8810.2,8811.5,0
2015-04-15 13:45:00+05:30,8811.25,8832,8810.85,8824.55,0
2015-04-15 14:00:00+05:30,8824.7,8832,8819.4,8825.45,0
2015-04-15 14:15:00+05:30,8825.35,8827.75,8821.75,8825.55,0
